Id	hcIdx	BaseId	NextInClass	TransLvl	NameStr	MonStatsEx	MonProp	MonType	AI	DescStr	Code	enabled	rangedtype	placespawn	spawn	spawnx	spawny	spawnmode	minion1	minion2	SetBoss	BossXfer	PartyMin	PartyMax	MinGrp	MaxGrp	sparsePopulate	Velocity	Run	Rarity	Level	Level(N)	Level(H)	MonSound	UMonSound	threat	aidel	aidel(N)	aidel(H)	aidist	aidist(N)	aidist(H)	aip1	aip1(N)	aip1(H)	aip2	aip2(N)	aip2(H)	aip3	aip3(N)	aip3(H)	aip4	aip4(N)	aip4(H)	aip5	aip5(N)	aip5(H)	aip6	aip6(N)	aip6(H)	aip7	aip7(N)	aip7(H)	aip8	aip8(N)	aip8(H)	MissA1	MissA2	MissS1	MissS2	MissS3	MissS4	MissC	MissSQ	Align	isSpawn	isMelee	npc	interact	inventory	inTown	lUndead	hUndead	demon	flying	opendoors	boss	primeevil	killable	switchai	noAura	nomultishot	neverCount	petIgnore	deathDmg	genericSpawn	zoo	SendSkills	Skill1	Sk1mode	Sk1lvl	Skill2	Sk2mode	Sk2lvl	Skill3	Sk3mode	Sk3lvl	Skill4	Sk4mode	Sk4lvl	Skill5	Sk5mode	Sk5lvl	Skill6	Sk6mode	Sk6lvl	Skill7	Sk7mode	Sk7lvl	Skill8	Sk8mode	Sk8lvl	Drain	Drain(N)	Drain(H)	coldeffect	coldeffect(N)	coldeffect(H)	ResDm	ResMa	ResFi	ResLi	ResCo	ResPo	ResDm(N)	ResMa(N)	ResFi(N)	ResLi(N)	ResCo(N)	ResPo(N)	ResDm(H)	ResMa(H)	ResFi(H)	ResLi(H)	ResCo(H)	ResPo(H)	DamageRegen	SkillDamage	noRatio	NoShldBlock	ToBlock	ToBlock(N)	ToBlock(H)	Crit	minHP	maxHP	AC	Exp	A1MinD	A1MaxD	A1TH	A2MinD	A2MaxD	A2TH	S1MinD	S1MaxD	S1TH	MinHP(N)	MaxHP(N)	AC(N)	Exp(N)	A1MinD(N)	A1MaxD(N)	A1TH(N)	A2MinD(N)	A2MaxD(N)	A2TH(N)	S1MinD(N)	S1MaxD(N)	S1TH(N)	MinHP(H)	MaxHP(H)	AC(H)	Exp(H)	A1MinD(H)	A1MaxD(H)	A1TH(H)	A2MinD(H)	A2MaxD(H)	A2TH(H)	S1MinD(H)	S1MaxD(H)	S1TH(H)	El1Mode	El1Type	El1Pct	El1MinD	El1MaxD	El1Dur	El1Pct(N)	El1MinD(N)	El1MaxD(N)	El1Dur(N)	El1Pct(H)	El1MinD(H)	El1MaxD(H)	El1Dur(H)	El2Mode	El2Type	El2Pct	El2MinD	El2MaxD	El2Dur	El2Pct(N)	El2MinD(N)	El2MaxD(N)	El2Dur(N)	El2Pct(H)	El2MinD(H)	El2MaxD(H)	El2Dur(H)	El3Mode	El3Type	El3Pct	El3MinD	El3MaxD	El3Dur	El3Pct(N)	El3MinD(N)	El3MaxD(N)	El3Dur(N)	El3Pct(H)	El3MinD(H)	El3MaxD(H)	El3Dur(H)	TreasureClass1	TreasureClass2	TreasureClass3	TreasureClass4	TreasureClass1(N)	TreasureClass2(N)	TreasureClass3(N)	TreasureClass4(N)	TreasureClass1(H)	TreasureClass2(H)	TreasureClass3(H)	TreasureClass4(H)	TCQuestId	TCQuestCP	SplEndDeath	SplGetModeChart	SplEndGeneric	SplClientEnd	*eol
window1	392	window1		0		window1			Idle		VH	1													1	1		2	2	0	1	1	1	stainedglass	stainedglass	1	11	11	11																																					1	1												1				1	1	1																												0	0	0	0	0	0	40	90	90	90	90	90	40	90	90	90	90	90	40	90	90	90	90	90	2				45	45	45	0	40	240	170	980	0	0	0	0	0	0	0	0	0	130	130	20	30	0	0	0	0	0	0	0	0	0	130	130	20	30	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0			0	0																																		0
window2	393	window2		0		window2			Idle		VJ	1													1	1		2	2	0	1	1	1	stainedglass	stainedglass	1	11	11	11																																					1	1												1				1	1	1																												0	0	0	0	0	0	40	90	90	90	90	90	40	90	90	90	90	90	40	90	90	90	90	90	2				45	45	45	0	40	240	170	980	0	0	0	0	0	0	0	0	0	130	130	20	30	0	0	0	0	0	0	0	0	0	130	130	20	30	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0			0	0																																		0
slinger5	394	slinger5	slinger6	0	SpearCat	slinger5		pantherwoman	PantherJavelin		PW	1													2	5		5	10	1	15	44	76	slinger	slinger	10	11	11	10				25	25	25	70	70	70	24	24	24	10	10	10	0	0	0	40	40	40							pantherpotorange									1										1			1	1		1																															70	70	70	-35	-28	-23	15	0	75	50	0	0	15	0	75	50	0	0	15	0	75	50	0	0	2				15	15	15	10	130	200	110	130	0	0	0	0	0	0	0	0	0	140	200	190	200	0	0	0	0	0	0	0	0	0	140	200	190	200	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0			0	0																Act 2 Miss A	Act 2 Champ A	Act 2 Unique A		Act 2 (N) Miss A	Act 2 (N) Champ A	Act 2 (N) Unique A		Act 2 (H) Miss A	Act 2 (H) Champ A	Act 2 (H) Unique A								0
slinger6	395	slinger5		1	NightSlinger	slinger6		pantherwoman	PantherJavelin		PW	1													3	5		5	10	1	17	46	77	slinger	slinger	10	11	11	10				25	25	25	75	75	75	24	24	24	15	15	15	0	0	0	40	40	40							pantherpotgreen									1										1			1	1		1																															70	70	70	-35	-28	-23	15	0	75	50	0	0	15	0	75	50	0	0	15	0	75	50	0	0	2				15	15	15	10	140	200	110	130	0	0	0	0	0	0	0	0	0	140	200	190	200	0	0	0	0	0	0	0	0	0	140	200	190	200	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0			0	0																Act 2 Miss B	Act 2 Champ B	Act 2 Unique B		Act 2 (N) Miss B	Act 2 (N) Champ B	Act 2 (N) Unique B		Act 2 (H) Miss B	Act 2 (H) Champ B	Act 2 (H) Unique B								0
fetishblow1	396	fetishblow1	fetishblow2	0	RatMan	fetishblow1		fetish	FetishBlowgun		FC	1	1						fetishblow1		1	1	1	1	1	1		6	6	1	9	39	72	fetishblow	fetishblow	10	11	11	10				20	20	20	10	10	10																			blowgun									1								1		1			1	1									SkeletonRaise	seq_fethisraise	1																						70	70	70	-35	-28	-23	0	0	100	0	0	50	0	0	100	0	0	50	0	0	100	0	0	50	2				15	15	15	10	170	260	170	130	60	80	250	0	0	0	0	0	0	120	180	220	180	50	70	220	0	0	0	0	0	0	120	180	220	180	50	70	220	0	0	0	0	0	0	A1	pois	0	0	0	0	10	30	30	10	10	80	80	30				0	0			0	0			0	0																Act 1 H2H C	Act 1 Champ C	Act 1 Unique C		Act 1 (N) H2H C	Act 1 (N) Champ C	Act 1 (N) Unique C		Act 1 (H) H2H C	Act 1 (H) Champ C	Act 1 (H) Unique C								0
fetishblow2	397	fetishblow1	fetishblow3	1	Fetish	fetishblow2		fetish	FetishBlowgun		FC	1	1						fetishblow2		1	1	1	2	2	4		7	7	1	21	49	79	fetishblow	fetishblow	10	11	11	10				20	20	20	10	10	10																			blowgun									1								1		1			1	1							1		SkeletonRaise	seq_fethisraise	1																						70	70	70	-35	-28	-23	0	0	0	100	0	50	0	0	0	100	0	50	0	0	0	100	0	50	2				30	30	30	10	170	250	170	130	60	80	250	0	0	0	0	0	0	120	180	220	180	50	70	220	0	0	0	0	0	0	120	180	220	180	50	70	220	0	0	0	0	0	0	A1	pois	0	0	0	0	10	30	30	10	10	80	80	30				0	0			0	0			0	0																Act 3 H2H A	Act 3 Champ A	Act 3 Unique A		Act 3 (N) H2H A	Act 3 (N) Champ A	Act 3 (N) Unique A		Act 3 (H) H2H A	Act 3 (H) Champ A	Act 3 (H) Unique A								0
fetishblow3	398	fetishblow1	fetishblow4	2	Flayer	fetishblow3		fetish	FetishBlowgun		FC	1	1						fetishblow3		1	1	2	2	3	4		8	8	1	22	50	80	fetishblow	fetishblow	10	11	11	10				20	20	20	10	10	10																			blowgun									1								1		1			1	1							1		SkeletonRaise	seq_fethisraise	1																						70	70	70	-35	-28	-23	0	0	0	0	140	50	0	0	0	0	140	50	0	0	0	0	140	50	2				30	30	30	10	170	250	170	130	60	80	250	0	0	0	0	0	0	120	180	220	180	50	70	220	0	0	0	0	0	0	120	180	220	180	50	70	220	0	0	0	0	0	0	A1	pois	0	0	0	0	10	30	30	10	10	80	80	30				0	0			0	0			0	0																Act 3 H2H A	Act 3 Champ A	Act 3 Unique A		Act 3 (N) H2H A	Act 3 (N) Champ A	Act 3 (N) Unique A		Act 3 (H) H2H A	Act 3 (H) Champ A	Act 3 (H) Unique A								0
fetishblow4	399	fetishblow1	fetishblow5	3	SoulKiller	fetishblow4		fetish	FetishBlowgun		FC	1	1						fetishblow4		1	1	2	3	3	5		9	9	1	23	52	82	fetishblow	fetishblow	10	11	11	10				20	20	20	10	10	10																			blowgun									1								1		1			1	1							1		SkeletonRaise	seq_fethisraise	1																						70	70	70	-35	-28	-23	0	0	0	0	0	110	0	0	0	0	0	110	0	0	0	0	0	110	2				30	30	30	10	170	250	170	130	60	80	250	0	0	0	0	0	0	120	180	220	180	50	70	220	0	0	0	0	0	0	120	180	220	180	50	70	220	0	0	0	0	0	0	A1	pois	0	0	0	0	10	30	30	10	10	80	80	30				0	0			0	0			0	0																Act 3 H2H B	Act 3 Champ B	Act 3 Unique B		Act 3 (N) H2H B	Act 3 (N) Champ B	Act 3 (N) Unique B		Act 3 (H) H2H B	Act 3 (H) Champ B	Act 3 (H) Unique B								0
fetishblow5	400	fetishblow1	fetishblow6	4	StygianDoll	fetishblow5		fetish	FetishBlowgun		FC	1	1						fetishblow5		1	1	3	3	4	5		10	10	1	24	53	83	fetishblow	fetishblow	10	11	11	10				20	20	20	10	10	10																			blowgun									1								1		1			1	1									SkeletonRaise	seq_fethisraise	1																						70	70	70	-35	-28	-23	0	0	100	0	0	50	0	0	100	0	0	50	0	0	100	0	0	50	2				30	30	30	10	170	250	170	130	60	80	250	0	0	0	0	0	0	120	180	220	180	50	70	220	0	0	0	0	0	0	120	180	220	180	50	70	220	0	0	0	0	0	0	A1	pois	0	0	0	0	10	30	30	10	10	80	80	30				0	0			0	0			0	0																Act 3 H2H B	Act 3 Champ B	Act 3 Unique B		Act 3 (N) H2H B	Act 3 (N) Champ B	Act 3 (N) Unique B		Act 3 (H) H2H B	Act 3 (H) Champ B	Act 3 (H) Unique B								0
mephistospirit	401	mephistospirit		0	Dummy	mephistospirit		undead	Spirit		M6	1													1	1		2	2	0	24	55	85				11	11	11																																					1	1												1				1																														0	0	0	-35	-28	-23	40	90	90	90	90	90	40	90	90	90	90	90	40	90	90	90	90	90	2				0	0	0	10	5150	80	0	1010	450	650	250	0	0	0	0	0	0	50	50	0	0	410	570	250	0	0	0	0	0	0	50	50	0	0	410	570	250	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0			0	0																Trapped Soul	Trapped Soul	Trapped Soul		Trapped Soul (N)	Trapped Soul (N)	Trapped Soul (N)		Trapped Soul (H)	Trapped Soul (H)	Trapped Soul (H)								0
smith	402	smith		0	The Smith	smith		demon	Smith		5P	1													1	1		13	13	0	10	42	79	smith	smith	11	8	7	6																																					1	1							1		1			1																																		70	60	46	-35	-28	-23	25	0	50	0	0	-50	25	0	50	0	0	-50	25	0	50	0	0	-50	1				15	15	15	10	1240	1240	170	0	340	420	230	0	0	0	0	0	0	1650	1850	160	0	280	340	290	0	0	0	0	0	0	1650	1850	160	0	280	340	290	0	0	0	0	0	0	A1	fire	0	0	0	0	20	60	100	0	30	80	130	0				0	0			0	0			0	0																Smith	Smith	Smith		Smith (N)	Smith (N)	Smith (N)		Smith (H)	Smith (H)	Smith (H)								0
trappedsoul1	403	trappedsoul1		0	TrappedSoul	trappedsoul1			TrappedSoul		10	1													2	5		2	2	1	30	57	75	trappedsoul1	trappedsoul1	4	11	11	11																																					1	1												1				1																														70	70	70	0	0	0	0	0	0	0	150	90	0	0	0	0	150	90	0	0	0	0	150	90	2				0	0	0	10	150	190	0	0	60	90	300	60	90	300	0	0	0	130	170	110	60	60	100	360	60	100	360	0	0	0	130	170	110	60	60	100	360	60	100	360	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0			0	0																Trapped Soul	Trapped Soul	Trapped Soul		Trapped Soul (N)	Trapped Soul (N)	Trapped Soul (N)		Trapped Soul (H)	Trapped Soul (H)	Trapped Soul (H)					1	1	1	0
trappedsoul2	404	trappedsoul2		0	TrappedSoul	trappedsoul2			TrappedSoul		13	1													2	5		2	2	1	30	57	75	trappedsoul2	trappedsoul2	4	11	11	11																																					1	1												1				1																														70	70	70	0	0	0	0	0	0	0	150	90	0	0	0	0	150	90	0	0	0	0	150	90	2				0	0	0	10	150	190	0	0	60	90	300	60	90	300	0	0	0	130	170	110	60	60	100	360	60	100	360	0	0	0	130	170	110	60	60	100	360	60	100	360	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0			0	0																Trapped Soul	Trapped Soul	Trapped Soul		Trapped Soul (N)	Trapped Soul (N)	Trapped Soul (N)		Trapped Soul (H)	Trapped Soul (H)	Trapped Soul (H)					1	1	1	0
jamella	405	jamella		0	Jamella	jamella		human	Npc		ja	1													1	1		2	2	0				jamella	jamella		11	11	11																																				1	1	1	1	1	1	1								1	1																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2				0	0	0	0	40	40	0	0	0	0	0	0	0	0	0	0	0	30	30	0	0	0	0	0	0	0	0	0	0	0	30	30	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0			0	0																																		0
izualghost	406	izualghost		0	Izual	izualghost			NpcStationary		17	1													1	1		0	0	0				izualspirit	izualspirit		11	11	11																																				1	1		1	1										1	1																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2				0	0	0	0	40	40	0	0	0	0	0	0	0	0	0	0	0	30	30	0	0	0	0	0	0	0	0	0	0	0	30	30	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0			0	0																																		0
fetish11	407	fetish11		0	RatMan	fetish11		fetish	Fetish		FE	1							fetish3	fetishblow3	1	1	2	7	1	1		11	11	0	10	43	76	fetish	fetish	10	11	11	11				0	0	0	0	0	0	20	20	20	0	0	0	0	0	0																			1	1									1			1	1									SkeletonRaise	seq_fethisraise	1																						70	70	70	-35	-28	-23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2				10	10	10	10	170	260	170	150	80	150	250	0	0	0	0	0	0	130	190	220	170	80	140	250	0	0	0	0	0	0	130	190	220	170	80	140	250	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0			0	0																Act 3 H2H B	Act 3 Champ B	Act 3 Unique B		Act 3 (N) H2H B	Act 3 (N) Champ B	Act 3 (N) Unique B		Act 3 (H) H2H B	Act 3 (H) Champ B	Act 3 (H) Unique B								0
malachai	408	malachai		0	Malachai	malachai		human	Buffy		36	1													1	1		5	5	0				mednpc	mednpc		11	11	11																																				1	1	1	1	1	1	1								1	1																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2				0	0	0	0	40	40	0	0	0	0	0	0	0	0	0	0	0	30	30	0	0	0	0	0	0	0	0	0	0	0	30	30	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0			0	0																																		0
hephasto	409	hephasto		0	The Feature Creep	hephasto		demon	Smith		5P	1													1	1		14	14	0	25	60	88	smithdemon	smithdemon	12	8	7	6																																					1	1							1		1			1																																		70	60	53	-35	-28	-23	50	0	75	25	25	0	50	0	75	25	25	0	50	0	75	25	25	0	1				30	30	30	10	3120	3120	210	0	470	670	220	0	0	0	0	0	0	3090	3090	200	0	410	490	220	0	0	0	0	0	0	3090	3090	200	0	410	490	220	0	0	0	0	0	0	A1	fire	0	0	0	0	30	60	100	0	50	80	130	0				0	0			0	0			0	0																Haphesto	Haphesto	Haphesto		Haphesto (N)	Haphesto (N)	Haphesto (N)		Haphesto (H)	Haphesto (H)	Haphesto (H)								0
Expansion																																																																																																																																																																																																																																																														0
wakeofdestruction	410	wakeofdestruction		0	Wake of Destruction	wakeofdestruction		construct	AssassinSentry		e9	1													1	1		0	0	0							11	11	11				100	100	100	10	10	10	15	15	15	15	15	15	0	0	0																		1	1													1	1			1						Wake Of Destruction Sentry	S2	1																						0	0	0	-50	-50	-50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2		1		0	0	0	0	80	80	100	0	0	0	0	0	0	0	0	0	0	80	80	100	0	0	0	0	0	0	0	0	0	0	80	80	100	0	0	0	0	0	0	0	0	0	0			0	10	10	0	0	0	0	0	0	0	0	0				0	0			0	0			0	0																																		0
chargeboltsentry	411	chargeboltsentry		0	Charged Bolt Sentry	chargeboltsentry		construct	AssassinSentry		lg	1													1	1		0	0	0				lightningsentry	lightningsentry		11	11	11				100	100	100	10	10	10	15	15	15	25	25	25	0	0	0																		1	1													1	1			1					2	BoltSentry	seq_chargesentry	1	Shock Field	S1	0																			0	0	0	-50	-50	-50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2		1		0	0	0	0	80	80	100	0	0	0	0	0	0	0	0	0	0	80	80	100	0	0	0	0	0	0	0	0	0	0	80	80	100	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0			0	0																																		0
lightningsentry	412	lightningsentry		0	Lightning Sentry	lightningsentry		construct	AssassinSentry		lg	1													1	1		0	0	0				lightningsentry	lightningsentry		11	11	11				100	100	100	10	10	10	15	15	15	25	25	25	0	0	0																		1	1													1	1			1						sentry lightning	seq_chargesentry	1																						0	0	0	-50	-50	-50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2		1		0	0	0	0	80	80	100	0	0	0	0	0	0	0	0	0	0	80	80	100	0	0	0	0	0	0	0	0	0	0	80	80	100	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0			0	0																																		0
bladecreeper	413	bladecreeper		0	Blade Creeper	bladecreeper		construct	BladeCreeper		b8	1													1	1		10	10	0				bladecreeper	bladecreeper		11	11	11																																				1	1													1	1			1						Blade Sentinel	A1	1																						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2		1		0	0	0	0	240	240	100	0	0	0	0	0	0	0	0	0	0	230	230	100	0	0	0	0	0	0	0	0	0	0	230	230	100	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0			0	0																																		0
invisopet	414	invisopet		0	Invis Pet	invisopet			InvisoPet		k9	1													1	1		0	0	0							11	11	11				16	16	16	15	15	15	0	0	0	0	0	0	0	0	0																		1	1					1								1				1																														0	0	0	-35	-35	-35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2		1		0	0	0	0	40	40	0	0	0	0	0	0	0	0	0	0	0	30	30	0	0	0	0	0	0	0	0	0	0	0	30	30	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0			0	0																																		0
infernosentry	415	infernosentry		0	Inferno Sentry	infernosentry		construct	AssassinSentry		e9	1													1	1		0	0	0							11	11	11				100	100	100	10	10	10	15	15	15	13	13	13	0	0	0																		1	1													1	1			1					2	mon inferno sentry	seq_infernosentry	1	Wake of Fire Sentry	S1	0																			0	0	0	-50	-50	-50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2		1		0	0	0	0	80	80	100	0	0	0	0	0	0	0	0	0	0	80	80	100	0	0	0	0	0	0	0	0	0	0	80	80	100	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0			0	0																																		0
deathsentry	416	deathsentry		0	Death Sentry	deathsentry		construct	DeathSentry		lg	1													1	1		0	0	0				lightningsentry	lightningsentry		11	11	11				30	30	30	0	0	0	50	50	50	16	16	16	0	0	0																		1	1													1	1			1						mon death sentry	seq_chargesentry	1	death sentry ltng	seq_chargesentry	1																			0	0	0	-50	-50	-50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2		1		0	0	0	0	80	80	100	0	0	0	0	0	0	0	0	0	0	80	80	100	0	0	0	0	0	0	0	0	0	0	80	80	100	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0			0	0																																		0
shadowwarrior	417	shadowwarrior		0	Shadow Warrior	shadowwarrior			ShadowWarrior		k9	1													1	1		0	0	0				shadow	shadow	11	11	11	11				40	40	40	30	30	30	60	60	60	1	1	1										268	5	64									1	1	1			1	1					1			1	1			1						Fists of Fire	seq_swtigerfist	1	Blade Fury	seq_swbladefury	1	Blades of Ice	seq_swtigerfist	1	Dragon Claw	seq_swtigerfist	1	Dragon Flight	seq_swdragonflight	1	Claws of Thunder	seq_swtigerfist	1	Attack	A2	1				0	0	0	-50	-50	-50	40	0	0	0	0	0	40	0	0	0	0	0	40	0	0	0	0	0	3		1		35	35	35	0	280	280	200	0	0	0	160	0	0	160	0	0	0	280	280	200	0	0	0	240	0	0	240	0	0	0	280	280	200	0	0	0	320	0	0	320	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0			0	0																															1			0
shadowmaster	418	shadowmaster		0	Shadow Master	shadowmaster			ShadowMaster		k9	1													1	1		0	0	0				shadow	shadow	11	11	11	11				20	10	10	20	36	36	60	60	60													279											1	1	1			1	1					1			1	1			1						Fists of Fire	seq_swtigerfist	1	Blade Fury	seq_swbladefury	1	Blades of Ice	seq_swtigerfist	1	Dragon Claw	seq_swtigerfist	1	Dragon Flight	seq_swdragonflight	1	Claws of Thunder	seq_swtigerfist	1	Attack	A2	1				0	0	0	-50	-50	-50	40	0	0	0	0	0	40	0	0	0	0	0	40	0	0	0	0	0	2		1		35	35	35	0	280	280	200	0	0	0	160	0	0	160	0	0	0	280	280	200	0	0	0	240	0	0	240	0	0	0	280	280	200	0	0	0	320	0	0	320	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0			0	0																															1			0
druidhawk	419	druidhawk		0	Druid Hawk	druidhawk	druidhawk		Raven		hk	1													1	1		10	20	0				raven	raven		11	11	11				10	10	10	6	6	6	5	5	5	75	75	75	35	35	35																		1	1					1				1	1			1	1			1						Raven	NU	0																						0	0	0	-50	-50	-50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	Raven	1		0	0	0	10	20	20	30	0	0	0	0	0	0	0	0	0	0	20	20	30	0	0	0	0	0	0	0	0	0	0	20	20	30	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0			0	0																																		0
spiritwolf	420	spiritwolf	fenris	0	Druid Spirit Wolf	spiritwolf			DruidWolf		wf	1													1	1		5	10	0				wolf	wolf	10	11	11	11				22	22	22	20	20	20	14	14	14	20	20	20	26	26	26																		1	1	1				1					1			1	1			1						Teleport 2	S1	1																						100	100	100	-50	-50	-50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	Summon Spirit Wolf	1		0	0	0	10	50	60	70	0	0	0	50	0	0	0	0	0	0	50	60	70	0	0	0	50	0	0	0	0	0	0	50	60	70	0	0	0	50	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0			0	0																																		0
fenris	421	spiritwolf		1	Druid Fenris	fenris			DruidWolf		wf	1													1	1		5	10	0				wolf	wolf	10	11	11	11				22	22	22	20	20	20	25	25	25	24	24	24	30	30	30																		1	1	1				1					1			1	1			1						fenris rage	A1	1	Teleport 2	S1	1																			100	100	100	-50	-50	-50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	Summon Fenris	1		0	0	0	10	70	100	120	0	0	0	150	0	0	0	0	0	0	70	100	120	0	0	0	150	0	0	0	0	0	0	70	100	120	0	0	0	150	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0			0	0																																		0
spiritofbarbs	422	spiritofbarbs	heartofwolverine	0	Spirit of Barbs	spiritofbarbs			Totem		x4	1													1	1		6	6	0				druidspirit	druidspirit	8	11	11	11				20	20	20	30	30	30	30	30	30	20	20	20	0	0	0																		1	1					1				1				1	1			1																														0	0	0	-50	-50	-50	0	25	25	25	25	100	0	25	25	25	25	100	0	25	25	25	25	100	3		1		0	0	0	0	150	170	200	0	0	0	0	0	0	0	0	0	0	150	170	200	0	0	0	0	0	0	0	0	0	0	150	170	200	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0			0	0																																		0
heartofwolverine	423	spiritofbarbs	oaksage	1	Heart of Wolverine	heartofwolverine			Totem		x3	1													1	1		6	6	0				druidspirit	druidspirit	8	11	11	11				20	20	20	30	30	30	30	30	30	20	20	20	0	0	0																		1	1					1				1				1	1			1																														0	0	0	-50	-50	-50	0	25	25	25	25	100	0	25	25	25	25	100	0	25	25	25	25	100	3		1		0	0	0	0	100	110	120	0	0	0	0	0	0	0	0	0	0	100	110	120	0	0	0	0	0	0	0	0	0	0	100	110	120	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0			0	0																																		0
oaksage	424	spiritofbarbs		2	Oak Sage	oaksage			Totem		xw	1													1	1		6	6	0				druidspirit	druidspirit	8	11	11	11				20	20	20	30	30	30	30	30	30	20	20	20	0	0	0																		1	1					1				1				1	1			1																														0	0	0	-50	-50	-50	0	25	25	25	25	100	0	25	25	25	25	100	0	25	25	25	25	100	3		1		0	0	0	0	40	50	50	0	0	0	0	0	0	0	0	0	0	40	50	50	0	0	0	0	0	0	0	0	0	0	40	50	50	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0			0	0																																		0
plaguepoppy	425	plaguepoppy		0	Druid Plague Poppy	plaguepoppy			Vines		k9	1													1	1		7	7	0							11	11	11				100	100	100	20	20	20	25	25	25	10	10	10	35	35	35																		1	1	1				1								1				1						Vine Attack	S1	1																						0	0	0	-50	-50	-50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3		1		0	0	0	0	30	40	30	0	0	0	0	0	0	0	0	0	0	30	40	30	0	0	0	0	0	0	0	0	0	0	30	40	30	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0			0	0																																		0
cycleoflife	426	cycleoflife		0	Druid Cycle of Life	cycleoflife			CycleOfLife		k9	1													1	1		7	7	0							11	11	11				50	50	50	20	20	20	25	25	25	10	10	10	35	35	35																		1	1	1				1								1				1						CorpseCycler	S1	1																						0	0	0	-50	-50	-50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3		1		0	0	0	10	60	80	90	0	0	0	0	0	0	0	0	0	0	60	80	90	0	0	0	0	0	0	0	0	0	0	60	80	90	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0			0	0																																		0
